"","vert_name_com","degree","betweenness","closeness","clust_coeff","pagerank","eigen_c"
"721",721,2,0,0.000149476831091181,1,0.00029519684014909,0.00371047430201703
"722",722,84,2630.13740644205,0.000170735871606625,0.189041881812966,0.00431560381502506,0.295470398881239
"723",723,3,0.551280721950563,0.000152601861742713,0.666666666666667,0.000321167318199457,0.0096678301751577
"724",724,49,1251.00462585021,0.000170212765957447,0.280612244897959,0.00243462633183463,0.236399613875151
"725",725,11,1.34598208733613,0.00015220700152207,0.527272727272727,0.000514449439649846,0.0717815777588576
"726",726,14,35.9641103800806,0.0001657824933687,0.296703296703297,0.000848977425309834,0.120625138334412
"727",727,25,213.639530885513,0.000163318634656214,0.2,0.00137732573617831,0.127437400200884
"728",728,10,26.5577084881358,0.000157133878064111,0.6,0.000669211274539675,0.0314892513592588
"729",729,44,1067.73820783284,0.000168435236651507,0.322410147991543,0.00236209209397486,0.203042201494801
"730",730,5,10.5250988686565,0.000153657037492317,0.4,0.000459695125428938,0.0127361072799275
"731",731,84,1175.05403695898,0.000162048290390536,0.421686746987952,0.00290466504885223,0.503546312481217
"732",732,11,51.4152366511373,0.000163692912096906,0.472727272727273,0.000739188532550733,0.0516854300619892
"733",733,2,0,0.000160565189466924,1,0.000280978901386346,0.0168282846305535
"734",734,8,5.97922185115827,0.000162839928350432,0.607142857142857,0.000576850588721346,0.0367634724088103
"735",735,48,809.883672656917,0.000169176112332939,0.281914893617021,0.00247971356225659,0.20777622705064
"736",736,36,808.881724911099,0.000167476134650812,0.284126984126984,0.00203522259385683,0.127368663846139
"737",737,2,0,0.000148038490007402,1,0.000292266078249746,0.0027669725277989
"738",738,11,67.3205285888384,0.000157084511467169,0.381818181818182,0.000826230842862927,0.0240420480979694
"739",739,9,55.9274493836185,0.000160359204618345,0.25,0.000661438059909009,0.0286400705510975
"740",740,8,51.6621163153919,0.000161446561188247,0.321428571428571,0.000582771263252698,0.0373697205083899
"741",741,20,84.7252798229271,0.00016493485073396,0.457894736842105,0.00118993354434088,0.0724945172110166
"742",742,36,193.267429215166,0.000168861870989531,0.453968253968254,0.00179496761357349,0.198346805183854
"743",743,3,0,0.000151080223598731,1,0.000270127422448398,0.0276535140809008
"744",744,18,62.2370880677295,0.00016490765171504,0.38562091503268,0.00108102357525209,0.0786698762147812
"745",745,38,874.613830614392,0.000167644593461861,0.389758179231863,0.00156871635346769,0.231412536125495
"746",746,45,1876.42501771825,0.00016986580601325,0.209090909090909,0.00259086817262499,0.15923955217415
"747",747,37,437.365555316155,0.000158378207158695,0.543543543543544,0.00142531520283016,0.237605249548662
"748",748,22,1530.48026079477,0.00016553550736633,0.25974025974026,0.00156936377948849,0.0853689854801888
"749",749,1,0,0.000137381508448963,0,0.000274614941973612,0.000232028306322117
"750",750,18,0,0.000150715900527506,0.0392156862745098,0.000968976302642636,0.158441134507272
"751",751,1,0,0.000151538111835127,0,0.000226480599064399,0.00517728100762128
"752",752,17,112.961826262035,0.000165343915343915,0.470588235294118,0.0010158943442552,0.086272686211683
